movie,character_name,line_num,line,line_no_punct
Pirates Of The Caribbean,Jack Sparrow,181,"ah, well ... the company is better than last time.  and the scenery  has definitely improved.",ah well the company is better than last time and the scenery has definitely improved
Pirates Of The Caribbean,Jack Sparrow,182,we've got a few bottles left ...  and we've yet to tap the kegs.,we ve got a few bottles left and we ve yet to tap the kegs
Pirates Of The Caribbean,Jack Sparrow,183,to the black pearl.,to the black pearl
Pirates Of The Caribbean,Jack Sparrow,184,"what are you doing?  you've burned our food, the shade -- the rum!",what are you doing you ve burned our food the shade the rum
Pirates Of The Caribbean,Jack Sparrow,185,why?,why
Pirates Of The Caribbean,Jack Sparrow,186,"you -- you burned up the island,  for a one-time chance at being spotted?",you you burned up the island for a one time chance at being spotted
Pirates Of The Caribbean,Jack Sparrow,187,they'll be no living with her after this.,they ll be no living with her after this
Pirates Of The Caribbean,Jack Sparrow,189,"norrington, think about it ... the black pearl, its captain and crew ... the last pirate threat in the caribbean.  how can you pass that up?",norrington think about it the black pearl its captain and crew the last pirate threat in the caribbean how can you pass that up
Pirates Of The Caribbean,Jack Sparrow,190,"congratulations, sir.",congratulations sir
Pirates Of The Caribbean,Jack Sparrow,191,"nor did you, i noticed.",nor did you i noticed
Pirates Of The Caribbean,Jack Sparrow,192,exactly.,exactly
Pirates Of The Caribbean,Jack Sparrow,193,"i have a plan.  if it succeeds,  then any battle will be decidedly brief ... and one-sided.",i have a plan if it succeeds then any battle will be decidedly brief and one sided
Pirates Of The Caribbean,Jack Sparrow,194,"funny, i was thinking along those lines.  how about you let me go in alone, and while you're setting up an ambush, i'll trick the pirates out to you.",funny i was thinking along those lines how about you let me go in alone and while you re setting up an ambush i ll trick the pirates out to you
Pirates Of The Caribbean,Jack Sparrow,195,they left me stranded.  twice.   what have you got to lose?,they left me stranded twice what have you got to lose
Pirates Of The Caribbean,Jack Sparrow,197,"that chart i drew up'll get you past the reefs.  if you're  steersman's good enough, that is.",that chart i drew up ll get you past the reefs if you re steersman s good enough that is
Pirates Of The Caribbean,Jack Sparrow,198,"i'll slip in, talk them into to come out, and you'll be free to  blow holy high heaven the whole lot of them.",i ll slip in talk them into to come out and you ll be free to blow holy high heaven the whole lot of them
Pirates Of The Caribbean,Jack Sparrow,199,do you have any idea where you're going?,do you have any idea where you re going
Pirates Of The Caribbean,Jack Sparrow,200,don't talk.  these caves magnify sound.  just follow me.,don t talk these caves magnify sound just follow me
Pirates Of The Caribbean,Jack Sparrow,201,it's the right way.,it s the right way
Pirates Of The Caribbean,Jack Sparrow,202,you don't want to be doing that.,you don t want to be doing that
Pirates Of The Caribbean,Jack Sparrow,204,"because, right about now, the  h.m.s. dauntless is lying in wait  in the harbor.",because right about now the h m s dauntless is lying in wait in the harbor
Pirates Of The Caribbean,Jack Sparrow,205,-- and its guns and crew will cut you and your men to pieces the  moment you step outside these  caves.,and its guns and crew will cut you and your men to pieces the moment you step outside these caves
Pirates Of The Caribbean,Jack Sparrow,206,"you've no hope of surviving  norrington's attack ... that is, if you're mortal.",you ve no hope of surviving norrington s attack that is if you re mortal
Pirates Of The Caribbean,Jack Sparrow,207,simple.  don't kill the boy yet. wait for a more opportune moment.,simple don t kill the boy yet wait for a more opportune moment
Pirates Of The Caribbean,Jack Sparrow,209,the situation has changed.,the situation has changed
Pirates Of The Caribbean,Jack Sparrow,210,"aye.  see, after you're done with the royal navy, you'll have a bit of a problem: the h.m.s. dauntless. there you'll be, with two lovely  ships on your hands, and what to  do?  of course you'll decide you deserve the bigger one, and who's to argue?  the dauntless a first- rate ship-of-line, and with it, you can rule the seas.",aye see after you re done with the royal navy you ll have a bit of a problem the h m s dauntless there you ll be with two lovely ships on your hands and what to do of course you ll decide you deserve the bigger one and who s to argue the dauntless a first rate ship of line and with it you can rule the seas
Pirates Of The Caribbean,Jack Sparrow,211,"i sail for you as part of your  fleet, i give you fifteen percent of my plunder, and you get to  introduce yourself at tea parties and brothels as 'commodore  barbossa.'",i sail for you as part of your fleet i give you fifteen percent of my plunder and you get to introduce yourself at tea parties and brothels as commodore barbossa
Pirates Of The Caribbean,Jack Sparrow,212,"now, you can take care of the  dauntless, right?",now you can take care of the dauntless right
Pirates Of The Caribbean,Jack Sparrow,213,there's ... another exit?,there s another exit
Pirates Of The Caribbean,Jack Sparrow,214,"oh, please -- did i really seem  that clever?",oh please did i really seem that clever
Pirates Of The Caribbean,Jack Sparrow,215,use it well.,use it well
Pirates Of The Caribbean,Jack Sparrow,216,remarkable how often those two traits coincide.,remarkable how often those two traits coincide
Pirates Of The Caribbean,Jack Sparrow,217,"well, isn't that interesting.",well isn t that interesting
Pirates Of The Caribbean,Jack Sparrow,218,"they're so pretty, i just couldn't resist stealing one.  it's a curse, i guess.",they re so pretty i just couldn t resist stealing one it s a curse i guess
Pirates Of The Caribbean,Jack Sparrow,219,or you could surrender.,or you could surrender
Pirates Of The Caribbean,Jack Sparrow,221,tough luck.  i was rooting for you.,tough luck i was rooting for you
Pirates Of The Caribbean,Jack Sparrow,222,"anamaria, trim the mainsail!",anamaria trim the mainsail
Pirates Of The Caribbean,Jack Sparrow,223,"mr. gibbs, organize a cleaning  detail -- you and cotton.  i want every inch of the pearl spic-and- span and ship-shape!",mr gibbs organize a cleaning detail you and cotton i want every inch of the pearl spic and span and ship shape
Twilight,Bella,0,i'd never given much thought to how i would die..,i d never given much thought to how i would die
Twilight,Bella,4,'s pov - mcmansion across the street,s pov mcmansion across the street
Twilight,Bella,5,have a good..,have a good
Twilight,Bella,6,... life.,life
Twilight,Bella,7,"'s mother, rene, mid 30's --exits their house --it's low rent for this ritzy neighborhood. rene is eclectic,  scattered, anxious, more best friend than parent. she  thrusts a cell phone at bella.",s mother rene mid 30 s exits their house it s low rent for this ritzy neighborhood rene is eclectic scattered anxious more best friend than parent she thrusts a cell phone at bella
Twilight,Bella,8,you put it on hold.,you put it on hold
Twilight,Bella,9,look. you also called mexico.,look you also called mexico
Twilight,Bella,10,very romantic.,very romantic
Twilight,Bella,11,"i won't change my mind, mom.",i won t change my mind mom
Twilight,Bella,12,"it's not about forks, it's about  dad. i mean, two weeks a year, we  barely know each other.",it s not about forks it s about dad i mean two weeks a year we barely know each other
Twilight,Bella,13,i cut it since last time i saw you.,i cut it since last time i saw you
Twilight,Bella,14,good.,good
Twilight,Bella,16,i can do it  -,i can do it
Twilight,Bella,17,yeah... i think i remember.. .,yeah i think i remember
Twilight,Bella,18,no way. the truck is for me?,no way the truck is for me
Twilight,Bella,19,it's perfect!,it s perfect
Twilight,Bella,20,maybe i can give you a ride to school.,maybe i can give you a ride to school
Twilight,Bella,21,too bad. would've been nice to  know at least one person.,too bad would ve been nice to know at least one person
Twilight,Bella,22,i'm kind of the ï¿½suffer in silenceï¿½ type.,i m kind of the ï¿½suffer in silenceï¿½ type
Twilight,Bella,23,"i -- no, i'm not news -- i'm, seriously,  not at all  -",i no i m not news i m seriously not at all
Twilight,Bella,26,just bella.,just bella
Twilight,Bella,27,that's why they kicked me out.,that s why they kicked me out
Twilight,Bella,28,"sorry. there's always eating disorders,  or speedo padding on the swim team  -",sorry there s always eating disorders or speedo padding on the swim team
Twilight,Bella,29,'s pov - the double doors of the cafeteria,s pov the double doors of the cafeteria
Twilight,Bella,30,who are they?,who are they
Twilight,Bella,31,who's he?,who s he
Twilight,Bella,32,i wasn't planning on it.,i wasn t planning on it
Twilight,Bella,33,jerk.,jerk
Twilight,Bella,35,so... you eat here every night?,so you eat here every night
Twilight,Bella,36,i can cook.,i can cook
Twilight,Bella,37,i do the cooking at home - in phoenix.  mom's not great in the kitchen.,i do the cooking at home in phoenix mom s not great in the kitchen
Twilight,Bella,38,a few people... do you know the  cullen family?,a few people do you know the cullen family
Twilight,Bella,39,"no... well, a little.",no well a little
Twilight,Bella,40,... okay.,okay
Twilight,Bella,41,"mom, where's your cell?",mom where s your cell
Twilight,Bella,43,you got me new tires. no one's  ever done that before.,you got me new tires no one s ever done that before
Twilight,Bella,44,i mean... nothing.,i mean nothing
Twilight,Bella,45,an animal?,an animal
Twilight,Bella,46,be careful.,be careful
Twilight,Bella,47,and thank you. for the tires.,and thank you for the tires
Twilight,Bella,48,terrific.,terrific
Twilight,Bella,49,i'm... yes.,i m yes
Twilight,Bella,50,you've been gone.,you ve been gone
Twilight,Bella,51,prophase.,prophase
Twilight,Bella,53,seriously? you're asking me about the  weather?,seriously you re asking me about the weather
Twilight,Bella,54,no. i don't like the cold. or the  wet. or the gray. or parkas. or  turtle necks.,no i don t like the cold or the wet or the gray or parkas or turtle necks
Twilight,Bella,56,'s pov - ecu on edward's face,s pov ecu on edward s face
Twilight,Bella,57,it's complicated.,it s complicated
Twilight,Bella,58,my mother remarried.,my mother remarried
Twilight,Bella,59,"phil is fine. young for her, but  nice enough.",phil is fine young for her but nice enough
Twilight,Bella,61,no... i -- i just.. .,no i i just
Twilight,Bella,62,did you get contacts?,did you get contacts
Twilight,Bella,64,"- sitting on a gurney, the e.r. doctor looking into her  eyes with a pen light. on the next gurney over, tyler, the  van's driver, lies with a mild head wound. charlie rushes up.",sitting on a gurney the e r doctor looking into her eyes with a pen light on the next gurney over tyler the van s driver lies with a mild head wound charlie rushes up
Twilight,Bella,65,"i'm fine, dad. calm down.",i m fine dad calm down
Twilight,Bella,66,"it's okay, tyler.",it s okay tyler
Twilight,Bella,67,"dad, it's not his fault-",dad it s not his fault
Twilight,Bella,68,but you didn't.,but you didn t
Twilight,Bella,69,it would have been a lot worse if edward  hadn't knocked me out of the way.,it would have been a lot worse if edward hadn t knocked me out of the way
Twilight,Bella,70,it was amazing he got to me so  fast. he was nowhere near me.,it was amazing he got to me so fast he was nowhere near me
Twilight,Bella,71,you told her?! she's probably freaking.,you told her she s probably freaking
Twilight,Bella,72,"'s pov - edward, rosalie, and dr. cullen",s pov edward rosalie and dr cullen
Twilight,Bella,73,can i talk to you for a moment?,can i talk to you for a moment
Twilight,Bella,74,"you were next to your car, across  the lot.",you were next to your car across the lot
Twilight,Bella,75,yes. you were.,yes you were
Twilight,Bella,76,i know what i saw.,i know what i saw
Twilight,Bella,77,you stopped that van. you pushed it away.,you stopped that van you pushed it away
Twilight,Bella,78,i wasn't planning to tell anyone.,i wasn t planning to tell anyone
Twilight,Bella,79,i just want to know the truth.,i just want to know the truth
Twilight,Bella,81,no.,no
Twilight,Bella,82,why did you even bother?,why did you even bother
Twilight,Bella,83,that was the first night i dreamed  of edward cullen.. .,that was the first night i dreamed of edward cullen
Twilight,Bella,84,"... yeah, false alarm.. .",yeah false alarm
Twilight,Bella,85,'s pov - across the lawn,s pov across the lawn
Twilight,Bella,87,non-refundable ticket. maybe you  should ask jessica.,non refundable ticket maybe you should ask jessica
Twilight,Bella,88,"hello, edward.",hello edward
Twilight,Bella,89,really?,really
Twilight,Bella,90,how did you know about that?,how did you know about that
Twilight,Bella,91,you haven't answered any of mine.  you won't even say hello.,you haven t answered any of mine you won t even say hello
Twilight,Bella,92,and how did you stop that van?,and how did you stop that van
Twilight,Bella,94,no way. zero weirdness. you guys  are great together.,no way zero weirdness you guys are great together
Twilight,Bella,96,you could have let the van crush me  and saved yourself all this regret.,you could have let the van crush me and saved yourself all this regret
Twilight,Bella,97,i know you do.,i know you do
Twilight,Bella,98,"your fault, for telling her about  the accident.",your fault for telling her about the accident
Twilight,Bella,99,he is.,he is
Twilight,Bella,100,should i know what that means?,should i know what that means
Twilight,Bella,101,i'll go if you stop saying that.,i ll go if you stop saying that
Twilight,Bella,102,thanks... but your mood swings are  giving me whiplash.,thanks but your mood swings are giving me whiplash
Twilight,Bella,103,what does that even mean?,what does that even mean
Twilight,Bella,104,"so let's say, for argument's sake,  that i'm not smart. would you talk  to me? tell me the truth?",so let s say for argument s sake that i m not smart would you talk to me tell me the truth
Twilight,Bella,105,okay... how ï¿½bout radioactive  spiders? kryptonite?,okay how ï¿½bout radioactive spiders kryptonite
Twilight,Bella,107,"look, why don't we just - hang out.  like... come to the beach with us.  it'll be fun - sand fleas, wind burn,  salt water stinging your eyes.. .",look why don t we just hang out like come to the beach with us it ll be fun sand fleas wind burn salt water stinging your eyes
Twilight,Bella,108,la push.,la push
Twilight,Bella,109,is something wrong with that beach?,is something wrong with that beach
Twilight,Bella,110,you could ask him.,you could ask him
Twilight,Bella,111,"guys, this is jacob. are you  stalking me?",guys this is jacob are you stalking me
Twilight,Bella,112,definitely not.,definitely not
Twilight,Bella,114,you know them?,you know them
Twilight,Bella,115,you want to go look at tide pools?,you want to go look at tide pools
Twilight,Bella,116,"so, what did your friend mean about  the cullens not coming here?",so what did your friend mean about the cullens not coming here
Twilight,Bella,117,i can keep a secret.. .,i can keep a secret
Twilight,Bella,118,"like fur, fangs ... doggy breath?",like fur fangs doggy breath
Twilight,Bella,119,so the legend about the cullens is.. .,so the legend about the cullens is
Twilight,Bella,120,didn't they just move here?,didn t they just move here
Twilight,Bella,121,riiiight. so what was this treaty?,riiiight so what was this treaty
Twilight,Bella,122,wait... what were they really?,wait what were they really
Twilight,Bella,123,they just... ditch?,they just ditch
Twilight,Bella,124,it's a family thing.,it s a family thing
Twilight,Bella,125,port angeles?.. .,port angeles
Twilight,Bella,128,"look, just take my bag.",look just take my bag
Twilight,Bella,129,"what -- no, how did you find --  ?",what no how did you find
Twilight,Bella,130,no. bad idea.,no bad idea
Twilight,Bella,131,and you do?,and you do
Twilight,Bella,132,"okay, well. thank you.",okay well thank you
Twilight,Bella,134,you're not eating?,you re not eating
Twilight,Bella,135,like south beach?,like south beach
Twilight,Bella,136,so how ï¿½bout some answers?,so how ï¿½bout some answers
Twilight,Bella,137,i didn't ask for the square root of pi.,i didn t ask for the square root of pi
Twilight,Bella,138,how did you know where i was?,how did you know where i was
Twilight,Bella,139,were you following me?,were you following me
Twilight,Bella,140,so that's a yes?,so that s a yes
Twilight,Bella,143,"why, what's wrong with me?",why what s wrong with me
Twilight,Bella,144,what is it?,what is it
Twilight,Bella,145,"edward, you don't have to.",edward you don t have to
Twilight,Bella,146,edward  -,edward
Twilight,Bella,147,i think i'm warm enough now.,i think i m warm enough now
Twilight,Bella,148,"your hand, it's still freezing cold.",your hand it s still freezing cold
Twilight,Bella,150,he died? how?,he died how
Twilight,Bella,151,the same kind that killed the security  guard down in mason?,the same kind that killed the security guard down in mason
Twilight,Bella,152,so it's getting closer to town.,so it s getting closer to town
Twilight,Bella,153,but that's  -,but that s
Twilight,Bella,154,"dad, i'm sorry about waylon.",dad i m sorry about waylon
Twilight,Bella,155,that's probably not a good  -,that s probably not a good
Twilight,Bella,156,"'s pov - edward and his siblings -- cross the lawn, heading to class. edward sees bella, sees  the intensity on her face. he stops.",s pov edward and his siblings cross the lawn heading to class edward sees bella sees the intensity on her face he stops
Twilight,Bella,157,"you're impossibly fast. and strong.  your skin is pale-white, ice-cold.  your eyes change color. and  sometimes you speak like... you're  from a different time.",you re impossibly fast and strong your skin is pale white ice cold your eyes change color and sometimes you speak like you re from a different time
Twilight,Bella,158,how old are you?,how old are you
Twilight,Bella,159,how long have you been seventeen?,how long have you been seventeen
Twilight,Bella,160,i know what the cold ones are.  what you are.,i know what the cold ones are what you are
Twilight,Bella,161,... vampire,vampire
Twilight,Bella,162,no.,no
Twilight,Bella,163,you won't hurt me. you're different.,you won t hurt me you re different
Twilight,Bella,164,where are we going?,where are we going
Twilight,Bella,165,no! the sunlight will kill you.,no the sunlight will kill you
Twilight,Bella,166,slow down.,slow down
Twilight,Bella,167,no.,no
Twilight,Bella,168,i'm not afraid.,i m not afraid
Twilight,Bella,169,no!,no
Twilight,Bella,170,edward? where are you?,edward where are you
Twilight,Bella,171,you're... beautiful.. .,you re beautiful
Twilight,Bella,172,i don't believe that.,i don t believe that
Twilight,Bella,173,i don't care.,i don t care
Twilight,Bella,174,it doesn't matter.,it doesn t matter
Twilight,Bella,175,i trust you.,i trust you
Twilight,Bella,176,"i trust you, edward. i'm here.",i trust you edward i m here
Twilight,Bella,177,edward?,edward
Twilight,Bella,179,i know you can.,i know you can
Twilight,Bella,180,i'm afraid.,i m afraid
Twilight,Bella,181,not of that. i'm afraid... you'll  disappear. that i'll lose you.,not of that i m afraid you ll disappear that i ll lose you
Twilight,Bella,182,stupid lamb.,stupid lamb
Twilight,Bella,183,"about three things i was absolutely  positive. one, edward was  a  vampire.",about three things i was absolutely positive one edward was a vampire
Twilight,Bella,184,"two, there was a part of him that  thirsted for my blood. and three.. .",two there was a part of him that thirsted for my blood and three
Twilight,Bella,185,'s pov - the driveway,s pov the driveway
Twilight,Bella,186,"... i was falling, unconditionally  and irrevocably, in love with him.",i was falling unconditionally and irrevocably in love with him
Twilight,Bella,187,how long have you been like this?,how long have you been like this
Twilight,Bella,188,where'd he find you?,where d he find you
Twilight,Bella,189,what was it like?,what was it like
Twilight,Bella,190,didn't he just... bite?,didn t he just bite
Twilight,Bella,191,but carlisle did.,but carlisle did
Twilight,Bella,192,does someone have to be dying to  become like you?.. .,does someone have to be dying to become like you
Twilight,Bella,193,"so carlisle's the reason why you  hunt animals, instead of people.",so carlisle s the reason why you hunt animals instead of people
Twilight,Bella,194,show off.,show off
Twilight,Bella,195,"can they all read minds, too?",can they all read minds too
Twilight,Bella,197,your house? with your family?,your house with your family
Twilight,Bella,198,but... what if they don't like me?,but what if they don t like me
Twilight,Bella,199,i'm glad i amuse you.,i m glad i amuse you
Twilight,Bella,200,what is it?,what is it
Twilight,Bella,201,come to visit your truck?,come to visit your truck
Twilight,Bella,202,a person did that?,a person did that
Twilight,Bella,203,"it's... wonderful. edward you expected turrets, dungeons and moats?  bella no... not moats. he takes her hand. she girds herself. they head inside.",it s wonderful edward you expected turrets dungeons and moats bella no not moats he takes her hand she girds herself they head inside
Twilight,Bella,204,bon giorno?,bon giorno
Twilight,Bella,205,"oh, absolutely  -",oh absolutely
Twilight,Bella,206,"i just assumed -- because you don't  eat, you know.. .",i just assumed because you don t eat you know
Twilight,Bella,207,"i would never, ever tell anyone.",i would never ever tell anyone
Twilight,Bella,208,... badly?,badly
Twilight,Bella,211,graduation caps?,graduation caps
Twilight,Bella,212,"what a nightmare, repeating high school.",what a nightmare repeating high school
Twilight,Bella,213,so you're obsessed with music. but.. .,so you re obsessed with music but
Twilight,Bella,214,ever?,ever
Twilight,Bella,215,"depends. alternative? jazz?  sixties, seventies.. .",depends alternative jazz sixties seventies
Twilight,Bella,216,i'd have to say... debussy.,i d have to say debussy
Twilight,Bella,217,no dancing.,no dancing
Twilight,Bella,218,"no tripping, no falling, no derision.",no tripping no falling no derision
Twilight,Bella,219,you don't scare me.,you don t scare me
Twilight,Bella,220,don't you dare -,don t you dare
Twilight,Bella,221,in theory.,in theory
Twilight,Bella,222,sorry i'm late. biology project.,sorry i m late biology project
Twilight,Bella,223,order one for yourself next time.  you should cut back on the steak.,order one for yourself next time you should cut back on the steak
Twilight,Bella,224,"yeah, me, too.",yeah me too
Twilight,Bella,225,he's just a friend.,he s just a friend
Twilight,Bella,226,"we're not really going to talk  about boys, are we?",we re not really going to talk about boys are we
Twilight,Bella,228,so spring training's going well?,so spring training s going well
Twilight,Bella,229,"actually, forks is kind of growing on me.",actually forks is kind of growing on me
Twilight,Bella,232,"i, uh... have to go.",i uh have to go
Twilight,Bella,233,"i'll call you later, mom.",i ll call you later mom
Twilight,Bella,234,how did you get in here?,how did you get in here
Twilight,Bella,235,you've been here before?,you ve been here before
Twilight,Bella,236,you're a peeping tom! perv!,you re a peeping tom perv
Twilight,Bella,238,wish i could say the same. i'm so  embarrassed.,wish i could say the same i m so embarrassed
Twilight,Bella,239,i have a date with edward cullen.,i have a date with edward cullen
Twilight,Bella,240,we're both juniors. i thought you  liked the cullens.,we re both juniors i thought you liked the cullens
Twilight,Bella,241,"edward doesn't live ï¿½in town.ï¿½ and  it's in the early stage and - - whatever, he's outside right now.",edward doesn t live ï¿½in town ï¿½ and it s in the early stage and whatever he s outside right now
Twilight,Bella,242,he wants to meet you. officially.,he wants to meet you officially
Twilight,Bella,243,"be nice, okay? he's... important.",be nice okay he s important
Twilight,Bella,245,"no fair, reading charlie's mind.",no fair reading charlie s mind
Twilight,Bella,246,and since when do vampires like baseball?,and since when do vampires like baseball
Twilight,Bella,248,that has to be a home run.,that has to be a home run
Twilight,Bella,249,yer out?,yer out
Twilight,Bella,251,"i said, leave me alone!",i said leave me alone
Twilight,Bella,252,get out! it's over.,get out it s over
Twilight,Bella,253,i have to get out of this place.  out of forks. i'm leaving. now.,i have to get out of this place out of forks i m leaving now
Twilight,Bella,255,"no, dad.",no dad
Twilight,Bella,256,i broke up with him.,i broke up with him
Twilight,Bella,257,that's why i have to leave. i don't  want this. i want to go home.,that s why i have to leave i don t want this i want to go home
Twilight,Bella,258,she'll come home. i'll call her  from the road.,she ll come home i ll call her from the road
Twilight,Bella,259,i want to drive. i need time to  think. i'll pull into a motel in  a  few hours. i promise.,i want to drive i need time to think i ll pull into a motel in a few hours i promise
Twilight,Bella,262,his face... i said the same words  my mother used when she left him.,his face i said the same words my mother used when she left him
Twilight,Bella,264,if any of you get hurt because of me  -,if any of you get hurt because of me
Twilight,Bella,266,they could get hurt. it's not  worth it.,they could get hurt it s not worth it
Twilight,Bella,267,how do the visions work? edward  said they weren't always certain.,how do the visions work edward said they weren t always certain
Twilight,Bella,268,so the course james is on now will  lead him to... a ballet studio?,so the course james is on now will lead him to a ballet studio
Twilight,Bella,269,no. i don't know. i used to take  ballet lessons as a kid. the  school had an arch like that.,no i don t know i used to take ballet lessons as a kid the school had an arch like that
Twilight,Bella,270,"yeah, around the corner from my house.  but i haven't been there in ten years.",yeah around the corner from my house but i haven t been there in ten years
Twilight,Bella,271,"no. hell, no. i hated the place.",no hell no i hated the place
Twilight,Bella,272,edward. are you alright?,edward are you alright
Twilight,Bella,274,no... we can't.,no we can t
Twilight,Bella,275,"mom, i'm so glad you got my - -",mom i m so glad you got my
Twilight,Bella,276,"calm down, mom. everything is fine,  okay? i'll explain every  -",calm down mom everything is fine okay i ll explain every
Twilight,Bella,277,... mom? are you there?,mom are you there
Twilight,Bella,278,leave my mother out of this.,leave my mother out of this
Twilight,Bella,279,i... don't think so.,i don t think so
Twilight,Bella,280,where should i meet you?,where should i meet you
Twilight,Bella,285,everyone makes fun of me.,everyone makes fun of me
Twilight,Bella,286,"mom, i suck.",mom i suck
Twilight,Bella,287,she's not here.,she s not here
Twilight,Bella,288,edward has nothing to do with this.,edward has nothing to do with this
Twilight,Bella,289,"no! edward, don't.. .",no edward don t
Twilight,Bella,290,"'s pov - dark figures twist and fight, in and out of  focus.",s pov dark figures twist and fight in and out of focus
Twilight,Bella,291,"'s pov -on the three cullen siblings, going in and out of focus... it almost looks like a tribal dance as they rip  out the floorboards and build a fire ... it's like a funeral pyre as they rip james apart, throwing limbs into the fire.. .",s pov on the three cullen siblings going in and out of focus it almost looks like a tribal dance as they rip out the floorboards and build a fire it s like a funeral pyre as they rip james apart throwing limbs into the fire
Twilight,Bella,292,it's on fire! my hand!,it s on fire my hand
Twilight,Bella,293,"'s pov -alice appears behind edward, fuzzy, indistinct.",s pov alice appears behind edward fuzzy indistinct
Twilight,Bella,294,it's burning!,it s burning
Twilight,Bella,295,"'s pov -on edward -growing blurry... he disappears into the blinding light. it's as if she's underwater, like her dreams.. .",s pov on edward growing blurry he disappears into the blinding light it s as if she s underwater like her dreams
Twilight,Bella,296,death is peaceful. easy.,death is peaceful easy
Twilight,Bella,297,what... happened?,what happened
Twilight,Bella,298,"mom, you're... texting.",mom you re texting
Twilight,Bella,299,that's great mom.,that s great mom
Twilight,Bella,300,"mom, wait. i want to live in  forks. i have dad.. .",mom wait i want to live in forks i have dad
Twilight,Bella,301,what do you think?,what do you think
Twilight,Bella,302,"um, mom, would you mind getting dad?  i  want to talk to him. apologize.",um mom would you mind getting dad i want to talk to him apologize
Twilight,Bella,303,is james - did you --  ?,is james did you
Twilight,Bella,304,i'm alive because of you.,i m alive because of you
Twilight,Bella,305,but you did.,but you did
Twilight,Bella,306,what? no! i want to be with you!  i  don't want  -,what no i want to be with you i don t want
Twilight,Bella,307,"--framed in the doorway in a stunning long dress. edward  is enchanted. bella descends the steps with difficulty, due to  her leg cast. charlie edges out edward to help her down.",framed in the doorway in a stunning long dress edward is enchanted bella descends the steps with difficulty due to her leg cast charlie edges out edward to help her down
Twilight,Bella,311,you really are trying to kill me.,you really are trying to kill me
Twilight,Bella,312,'s pov -- the dj booth  -,s pov the dj booth
Twilight,Bella,313,'s pov - photographer's station,s pov photographer s station
Twilight,Bella,315,at prom.,at prom
Twilight,Bella,316,edward... why did you save me?,edward why did you save me
Twilight,Bella,317,i want you. always.,i want you always
Twilight,Bella,318,"i'm dying anyway. every minute,  i get closer, older",i m dying anyway every minute i get closer older
Twilight,Bella,319,not the way alice saw it.,not the way alice saw it
Twilight,Bella,320,based on what someone decides. and  i've decided.,based on what someone decides and i ve decided
Twilight,Bella,321,i dream about being with you forever.,i dream about being with you forever
Twilight,Bella,322,yes.,yes
Twilight,Bella,323,yes.,yes
Twilight,Bella,324,for now.,for now
Twilight,Bella,325,no one will surrender tonight. but  i won't give in. i know what i want.,no one will surrender tonight but i won t give in i know what i want
Twilight,Edward,0,", 17. lanky, with untidy, bronze colored hair. he seems  inwardly turned, mysterious. more boyish than the others. but  the most striking of all. bella can't take her eyes off him.",17 lanky with untidy bronze colored hair he seems inwardly turned mysterious more boyish than the others but the most striking of all bella can t take her eyes off him
Twilight,Edward,1,"-- his back to her, sitting at a front table. but as  she passes edward's table.. .",his back to her sitting at a front table but as she passes edward s table
Twilight,Edward,2,"sweet-talking the enchanted female administrator,  40's. he doesn't see bella enter.",sweet talking the enchanted female administrator 40 s he doesn t see bella enter
Twilight,Edward,5,hello.,hello
Twilight,Edward,6,i didn't have a chance to introduce  myself last week. my name is  edward cullen.,i didn t have a chance to introduce myself last week my name is edward cullen
Twilight,Edward,8,ladies first.,ladies first
Twilight,Edward,9,out of town. for personal reasons.,out of town for personal reasons
Twilight,Edward,10,may i look?,may i look
Twilight,Edward,11,prophase.,prophase
Twilight,Edward,12,enjoying the rain?,enjoying the rain
Twilight,Edward,13,it appears.,it appears
Twilight,Edward,14,like i said.,like i said
Twilight,Edward,16,i think i can keep up.,i think i can keep up
Twilight,Edward,17,very complex. so you don't like him.,very complex so you don t like him
Twilight,Edward,19,but now you're unhappy.,but now you re unhappy
Twilight,Edward,21,... no.,no
Twilight,Edward,22,it's just the fluorescents.,it s just the fluorescents
Twilight,Edward,23,"stands by his silver volvo with his siblings, about to  climb in. a moment as their eyes meet... then he looks toward the  sound of a high pitched screech, that quickly grows louder.. .",stands by his silver volvo with his siblings about to climb in a moment as their eyes meet then he looks toward the sound of a high pitched screech that quickly grows louder
Twilight,Edward,24,i was standing right next to you.,i was standing right next to you
Twilight,Edward,26,you're confused. you hit your head.,you re confused you hit your head
Twilight,Edward,27,"and what, exactly, was that?",and what exactly was that
Twilight,Edward,28,no one will believe that.,no one will believe that
Twilight,Edward,29,can't you just thank me and get  over it?,can t you just thank me and get over it
Twilight,Edward,30,"you're not going to let it go, are you?",you re not going to let it go are you
Twilight,Edward,32,... i don't know.,i don t know
Twilight,Edward,33,"... bella reaches for him, but he abruptly springs  backward, just out of reach.",bella reaches for him but he abruptly springs backward just out of reach
Twilight,Edward,34,what's in jacksonville?,what s in jacksonville
Twilight,Edward,35,you didn't answer my question.,you didn t answer my question
Twilight,Edward,36,hello.,hello
Twilight,Edward,37,adrenaline rush. very common.  google it.,adrenaline rush very common google it
Twilight,Edward,38,it helps if you actually watch where you put your feet.,it helps if you actually watch where you put your feet
Twilight,Edward,39,"i know i've been rude, but it's for  the best.",i know i ve been rude but it s for the best
Twilight,Edward,40,"bella, it would be better if we  weren't friends.",bella it would be better if we weren t friends
