movie,character_name,line_num,line
It,Will,105,do you see anything you could use to climb out?
It,Will,106,what do we do?
It,Will,107,"ah, fuck!"
It,Will,108,who know what's going on.
It,Will,109,"beverly i think it's pretty obvious.      derry's not just haunted, it's cursed."
It,Will,110,"exactly. no one listened to him like no one listens to us. and unless we do something, ""it's"" never going to stop."
It,Will,111,we can kill it.
It,Will,112,"i don't think that's a choice, stan. ""it"" knows we know. we hurt it. it's going to want to hurt us back."
It,Will,113,we're all scared. that's what it feeds off of. i heard the clown tell eddie as much. our only defense is to stick together. 96.
It,Will,114,hey.
It,Will,115,why? to scream at each other more? 97.
It,Will,116,"and georgie right? you, dad, and georgie."
It,Will,117,no. you stop. i hate   it. tip toeing around you guys like   i don't exist. like i'm the one who   died and the only one who's still   here is ge--
It,Will,118,what do you care? at least she heard me.
It,Will,119,"i miss georgie, too."
It,Will,120,"do you? because it seems like every adult in this town is blind to what's really happening, blind to what any of us kids are going through."
It,Will,121,"c'mon, clown. show your ugly face! i'll stick another firecracker in it for georgie. blow your whole stupid head off. send you back to wherever a creeper like you comes from. where are you!?"
It,Will,122, eddie? eddie you there?
It,Will,123, eddie? i know where to find--
It,Will,124,the sewers.
It,Will,125,"""it."" whenever it shows up, there's always water around. the storm drain where georgie died. the leak in my room. beverly's sink."
It,Will,126,i'll bet if you trace every terrible event in derry you'll find the same thing. water. with the penobscot river on one side and kenduskeag canal cutting through it's impossible to escape.
It,Will,127,"shit, stan's bar mitzvah.   i almost forgot."
It,Will,128,you are now. let's go!
It,Will,129,bev. you okay? 109.
It,Will,130,what?   what did he do beverly?
It,Will,131,"not someone. ""it""."
It,Will,132,the sewers. me and mike figured it out. that's how it gets around. that's where it lives. 112.
It,Will,133,the sewers. we go in. all of us.
It,Will,134,"get rid of ""it"" before ""it"" gets rid of us, one by one. it doesn't know what to do when all of us are together, you have to believe me."
It,Will,135,c'mon!
It,Will,136,"we need to protect each other stan. the seven of us is all we have. together ""it"" can't hurt us. i promise."
It,Will,137,i have faith. just like you.
It,Will,138, this is our only way into derry's original sewer system before it was sealed off and modernized.
It,Will,139,don't look back!
It,Will,140,there's suppose to be a tunnel here. the last tunnel that's shown on the map.
It,Will,141,keep moving!
It,Will,142,"don't jiggle it too much, whatever you do."
It,Will,143,victor.
It,Will,144,it doesn't matter what it calls itself. what matters is it's afraid to show us what it really is. which means we can beat it.
It,Will,145,"beverly, wait-!"
It,Will,146,we all here?
It,Will,147,"guys, the island.    let's swim."
It,Will,148,hurry!
It,Will,149, stan what are you doing!
It,Will,150," stan, it's us. you in there buddy?"
It,Will,151,maybe. or just changing into something else.
It,Will,152,it's using our fears against us. it wants us to be afraid.
It,Will,153,"we have to stick together, to help each other against that kind of fear you only have when you're alone. alright?"
It,Will,154, ready? 124.
It,Will,155, my turn.
It,Will,156,"i'm not afraid of you, clown."
It,Will,157,guys?
It,Will,158, ahhhh!
It,Will,159, come out from the dark then. come out from behind that stupid mask and show me what you really are. c'mon!
It,Will,160,"i'm sorry, georgie."
It,Will,161,you're not georgie. 127.
It,Will,162,no!   i have to think.
It,Will,163,no.
It,Will,164, i'm sorry. i'm sorry i didn't go out there with you. i'm sorry i was sick.
It,Will,165,hairspray.
It,Will,166,we've got to get out of here. 129.
It,Will,167,we'll get out. c'mon.
It,Will,168,no. i don't know--
It,Will,169,"swear, guys. swear if it isn't dead, if it ever returns, we'll come back and fight it together."
It,Will,170,thanks. 133.
Lord Of Rings Return,Sam,0,"haven't you had any sleep, mr frodo?"
Lord Of Rings Return,Sam,1, i've gone and had too much!
Lord Of Rings Return,Sam,2,"looks at the dead, brown twilight, below the lowering cloud."
Lord Of Rings Return,Sam,3, it must be getting late.
Lord Of Rings Return,Sam,4,not before mr frodo's had something to eat.
Lord Of Rings Return,Sam,5,shoots gollum a hostile look and turns back to rummage in his knapsack. he holds up a piece of dried lembas bread to frodo.
Lord Of Rings Return,Sam,6,here.
Lord Of Rings Return,Sam,7," i'm not hungry - leastways, not for lembas bread."
Lord Of Rings Return,Sam,8, alright. we don't have that much left. 
Lord Of Rings Return,Sam,9,the journey home.
Lord Of Rings Return,Sam,10,"            ,ï¿½     . you treacherous little toad!"
Lord Of Rings Return,Sam,11,drops the pot and flings himself on top of gollum! gollum screams . . . his arms and legs flailing wildly!
Lord Of Rings Return,Sam,12, i heard it from his own mouth        he means to murder us!
Lord Of Rings Return,Sam,13,makes for smeagol again . . . with a look of murderous rage.
Lord Of Rings Return,Sam,14,you miserable little maggot! i'll stove your head in!
Lord Of Rings Return,Sam,15,call me a liar! you're a liar!
Lord Of Rings Return,Sam,16,pulls away from frodo . . .
Lord Of Rings Return,Sam,17,"i don't care! i can't do it, mr frodo. i won' t wait around for him to kill us !"
Lord Of Rings Return,Sam,18,stares at frodo . . . at a loss.
Lord Of Rings Return,Sam,19,"you don't see it, do you? he's a villain!"
Lord Of Rings Return,Sam,20," i'm on your side, mr frodo."
Lord Of Rings Return,Sam,21,"no, mr frodo!"
Lord Of Rings Return,Sam,22,"runs after frodo, catching him in his arms as he stumbles,"
Lord Of Rings Return,Sam,23,no!
Lord Of Rings Return,Sam,24,and gollum pull frodo from the bridge.
Lord Of Rings Return,Sam,25,and gollum lead frodo to the stairs ...
Lord Of Rings Return,Sam,26, mr frodo!
Lord Of Rings Return,Sam,27," get back, you. don't touch him!"
Lord Of Rings Return,Sam,28,"watches a sleeping gollum suspiciously as he desperately tries to stay awake. slowly, inevitably, sam, falls asleep."
Lord Of Rings Return,Sam,29,"breathes deeply now, heavily asleep."
Lord Of Rings Return,Sam,30,"what are you up to? sneaking off, are we?"
Lord Of Rings Return,Sam,31,"alright, alright - you just startled me is all.  what were you doing?"
Lord Of Rings Return,Sam,32,"fine, have it your own way."
Lord Of Rings Return,Sam,33,gently shakes frodo's shoulder.                            -
Lord Of Rings Return,Sam,34," sorry to wake you, mr frodo. we have to be moving on."
Lord Of Rings Return,Sam,35,"rummages through his knapsack, looking for a bite to eat. frodo sits up slowly."
Lord Of Rings Return,Sam,36,it's always dark here -
Lord Of Rings Return,Sam,37, it's gone . . . the elven bread!
Lord Of Rings Return,Sam,38,slowly turns to gollum ...
Lord Of Rings Return,Sam,39, he took it! he must have!
Lord Of Rings Return,Sam,40,you're a lying wretch! what did you do with it?
Lord Of Rings Return,Sam,41, that's a filthy lie!
Lord Of Rings Return,Sam,42,is enraged . . . he throws himself at gollum .. punching him!
Lord Of Rings Return,Sam,43,  you stinking two-faced sneak! call me a thie . . . f
Lord Of Rings Return,Sam,44, i'll kill him! i'll kill him!
Lord Of Rings Return,Sam,45,"alight, i'm sorry, i didn't mean for it to go so far, i was so angry . . . here, let's rest up a bit."
Lord Of Rings Return,Sam,46,attempts to fuss around frodo ...
Lord Of Rings Return,Sam,47,"no, no, you're not alright! you're exhausted! it's that gollum; it's this place; it's that thing around your neck. i could help a bit . . . i could carry it for a while - share the load."
Lord Of Rings Return,Sam,48, i don't want to keep it . . . i just want to help!
Lord Of Rings Return,Sam,49," shut up, you! go away. get out of here."
Lord Of Rings Return,Sam,50,stares at frodo with disbelief. /
Lord Of Rings Return,Sam,51, but . . . he's a liar . . . he's poisoned you against me.
Lord Of Rings Return,Sam,52,you don't mean that.
Lord Of Rings Return,Sam,53,"stumbles blindly down the ancient stairs, reckless and uncaring, his face pale and devastated."
Lord Of Rings Return,Sam,54,"let him go, you filth!"
Lord Of Rings Return,Sam,55, you will not touch him again!
Lord Of Rings Return,Sam,56,"moves forward, a fell light in his normally friendly eyes"
Lord Of Rings Return,Sam,57, come on and finish it!
Lord Of Rings Return,Sam,58,ducks inside the arch of her legs and stabs sting into one of her eye clusters!
Lord Of Rings Return,Sam,59,  mr frodo!                        .
Lord Of Rings Return,Sam,60,  oh no! frodo!
Lord Of Rings Return,Sam,61, mr frodo! wake up!
Lord Of Rings Return,Sam,62,  wake up . . . don't leave me here alone. don't go where i can't follow. wake up!
Lord Of Rings Return,Sam,63,  not asleep ... dead.
Lord Of Rings Return,Sam,64,lays his face on frodo's chest . . . weeping softly.
Lord Of Rings Return,Sam,65, not dead!
Lord Of Rings Return,Sam,66,"samwise, you fool!"
Lord Of Rings Return,Sam,67,"is confronted with the sight of over 50 slaughtered orc and uruk-hai, strewn over the courtyard!"
Lord Of Rings Return,Sam,68,appears - and before the uruk-hai can fully regain their wits - he slays three ... yelling:
Lord Of Rings Return,Sam,69,"             ï¿½ , that's for frodo!  and for the shire!  and that's for my old gaffer! ï¿½        ï¿½   ï¿½    ï¿½ sam runs into the tower . . ."
Lord Of Rings Return,Sam,70,not if i stick you first!
Lord Of Rings Return,Sam,71,quickly cuts frodo free.
Lord Of Rings Return,Sam,72,come on.
Lord Of Rings Return,Sam,73," begging your pardon, but they haven't."
Lord Of Rings Return,Sam,74,pulls the ring from his pocket ...
Lord Of Rings Return,Sam,75, i thought i ' d lost you . . . so i took it - only for safe-keeping.
Lord Of Rings Return,Sam,76,hesitates . . . . tension instantly builds between them.
Lord Of Rings Return,Sam,77,seems strangely reluctant . . . on the soundtrack to hum of the ring builds
Lord Of Rings Return,Sam,78,"looks down at frodo ... his plain hobbit face full of compassion. sam's resolve hardens, a new strength takes hold."
Lord Of Rings Return,Sam,79,"come on, mr frodo, we'd best find you some clothes . . . you can't go walking through mordor in naught but your skin."
Lord Of Rings Return,Sam,80,"we did it, mr frodo. we made it to mordor."
Lord Of Rings Return,Sam,81,"cannot see what frodo sees. gently, he urges frodo on."
Lord Of Rings Return,Sam,82,"we have to go in there, mr frodo. there's nothing for it. come on. let's just make it down the hill for starters."
Lord Of Rings Return,Sam,83,"look, the ores! they're moving off. you see, mr frodo - some luck at last."
Lord Of Rings Return,Sam,84,take mine . . . there's a few drops left.
Lord Of Rings Return,Sam,85," i don't think there will be a return journey, mr frodo."
Lord Of Rings Return,Sam,86,offers frodo his hand . . . and pulls him up.
Lord Of Rings Return,Sam,87,"fo o g td w rd , e on"
Lord Of Rings Return,Sam,88,"throws himself to the ground ... frodo turns to the light, unable to stop himself . . ."
Lord Of Rings Return,Sam,89,"it's gone, mr frodo."
Lord Of Rings Return,Sam,90," the light's passed on, away towards the north . . . something's drawn it's gaze."
Lord Of Rings Return,Sam,91," do you remember the shire, mr frodo? . . . it'll be spring soon, and the orchards will be in blossom; and the birds will be nesting in the hazel thicket; and they'11 be sowing the summer barley in the lower fields; and eating the first of the strawberries with cream.  do you remember the taste of strawberries?"
Lord Of Rings Return,Sam,92,"then let us be rid of it - once and for all! come on, mr frodo. i can't carry it for you ... but i can carry you! come on!"
Lord Of Rings Return,Sam,93," look, mr frodo! we're almost there!       -.-."
Lord Of Rings Return,Sam,94,can't believe it - relief and joy flood through him . . .
Lord Of Rings Return,Sam,95,"slashes out with sting! he cuts smeagol across the stomach! smeagol staggers back, screaming with pain . . ."
Lord Of Rings Return,Sam,96,looks around desperately for frodo ...
Lord Of Rings Return,Sam,97, frodo!
Lord Of Rings Return,Sam,98,staggers into it!
Lord Of Rings Return,Sam,99, frodo!
Lord Of Rings Return,Sam,100,lurches forward ... towards an orange glow deep in the heart of the mountain.
Lord Of Rings Return,Sam,101, destroy it - go on! throw it in the fire!
Lord Of Rings Return,Sam,102, what are you waiting for? just let it go!
Lord Of Rings Return,Sam,103,no!        :
Lord Of Rings Return,Sam,104,watches in horror as frodo and gollum ... disappear into the chasm! he staggers over . . .
Lord Of Rings Return,Sam,105,desperately reaches for him . . . frodo is too far down.
Lord Of Rings Return,Sam,106,give me your hand.
Lord Of Rings Return,Sam,107, take my hand!
Lord Of Rings Return,Sam,108, no!
Lord Of Rings Return,Sam,109, don't you let go! don't let go.  reach!!!
Lord Of Rings Return,Sam,110,looks down at frodo ... frodo's face is at peace ... his burden destroyed . . .
Lord Of Rings Return,Sam,111,"yes, mr. frodo ... it's over now."
Lord Of Rings Return,Sam,112,rosie cotton dancing ... she had ribbons in her hair . . .  . . . if ever i was to marry someone . . . it would have been her . . . it would have been her.
Lord Of Rings Return,Sam,113,steels himself and leaves to go and talk to rosie ...
Lord Of Rings Return,Sam,114,has entered the room and stands behind frodo ...
Lord Of Rings Return,Sam,115,.                        - what is it?                -
Lord Of Rings Return,Sam,116,",           ""  ""there and back again . . . a      hobbit's tale, by bilbo baggins""."
Lord Of Rings Return,Sam,117,"  "" . . . and the lord of the rings, by frodo baggins"".                                     : you've finished it!                                 -"
Lord Of Rings Return,Sam,118,", merry and pippin ride behind, leading frodo's empty pony."
Lord Of Rings Return,Sam,119, what does he mean?
Lord Of Rings Return,Sam,120, you don't mean that - you can't leave.
Lord Of Rings Return,Sam,121,is sobbing . . . merry and pippin are distraught . . . .
Lord Of Rings Return,Sam,122,", merry and pippin comfort each other as the white ship glides away from the dock ..."
Lord Of Rings Return,Sam,123,elanor!
Lord Of Rings Return,Sam,124,"hello, little frodo!"
Lord Of Rings Return,Sam,125, well ... i'm back.
Lord Of Rings Return,Sam,126,"looks at his lovely family with great happiness, tinged with a little sadness . . ."
Lord Of Rings Return,Sam,127,and rosie take the children's hands and enter bagshot . . . the bright yellow doorway closes behind them.
Lord Of Rings Return,Frodo,0,shakes his head.
Lord Of Rings Return,Frodo,1,no . . . no it isn't. it isn't midday yet. the days are growing darker.
Lord Of Rings Return,Frodo,2,what about you?
Lord Of Rings Return,Frodo,3,sam.
Lord Of Rings Return,Frodo,4,looksa t sam questioningly.
Lord Of Rings Return,Frodo,5,for what?
Lord Of Rings Return,Frodo,6,says nothing.                                            .
Lord Of Rings Return,Frodo,7,"no, sam! leave him alone!"
Lord Of Rings Return,Frodo,8,grabs sam's arm.
Lord Of Rings Return,Frodo,9,sm. . . a
Lord Of Rings Return,Frodo,10,"sam! if you scare him off, we're lost."
Lord Of Rings Return,Frodo,11, i'm not sending him away.
Lord Of Rings Return,Frodo,12," we can't do this by ourselves, sam. not without a guide. i need you on my side."
Lord Of Rings Return,Frodo,13,"i know, sam, i know.  you must trust me."
Lord Of Rings Return,Frodo,14,beckons to gollum.
Lord Of Rings Return,Frodo,15," come, smeagol."
Lord Of Rings Return,Frodo,16,"and sam look aghast at the sight of a narrow, near- vertical staircase, cut into the rock-face ... directly in front of the minas morgul gates."
Lord Of Rings Return,Frodo,17, they're calling me!
Lord Of Rings Return,Frodo,18,falls to the ground.
Lord Of Rings Return,Frodo,19,"and sam sink to the ground, holding their hands against their ears, as out of the city comes a rending screech . . . shivering, rising swiftly to a piercing pitch beyond the range of hearing. the terrible cry ends, falling back through a long sickening wail, to silence."
Lord Of Rings Return,Frodo,20,.  i can feel his blade!
Lord Of Rings Return,Frodo,21,. it's dark still.
Lord Of Rings Return,Frodo,22, what? that's all we have left!
Lord Of Rings Return,Frodo,23,he doesn't eat it . . . he can't have taken it.
Lord Of Rings Return,Frodo,24, sam! stop it!
Lord Of Rings Return,Frodo,25,pulls sam off gollum ...
Lord Of Rings Return,Frodo,26,"no, sam!"
Lord Of Rings Return,Frodo,27, i ' m alright.
Lord Of Rings Return,Frodo,28,get away!
Lord Of Rings Return,Frodo,29,"pushes sam away, clutching at the ring beneath his shirt"
Lord Of Rings Return,Frodo,30,"rises to his feet, as if empowered with a frightening intense energy."
Lord Of Rings Return,Frodo,31," no, sam . . . it's you."
Lord Of Rings Return,Frodo,32," i'm sorry, sam ..."
Lord Of Rings Return,Frodo,33,you can't help me anymore.
Lord Of Rings Return,Frodo,34, go home.
Lord Of Rings Return,Frodo,35,reacts to the foul stench coming out of the black hole.
Lord Of Rings Return,Frodo,36, what is this place?
Lord Of Rings Return,Frodo,37,"now that i'm here, i don't think i want to."
Lord Of Rings Return,Frodo,38,stares into the darkness . . .
Lord Of Rings Return,Frodo,39, i can't go back.
Lord Of Rings Return,Frodo,40,nearly gags
Lord Of Rings Return,Frodo,41,what's that smell?
Lord Of Rings Return,Frodo,42,follows the sound of gollum's voice. he is very tired.
Lord Of Rings Return,Frodo,43,cannot see gollum in the murky tunnel . . .
Lord Of Rings Return,Frodo,44,smeagol!
Lord Of Rings Return,Frodo,45,slips as he tries to follow the voice . . . he puts his hand to the wall to steady himself but quickly yanks it away ... strands of a white thread stuck to his hand.
Lord Of Rings Return,Frodo,46,it's sticky . . . what is it?
Lord Of Rings Return,Frodo,47, smeagol! smeagol!
Lord Of Rings Return,Frodo,48,  smeagol!
Lord Of Rings Return,Frodo,49,  sm. . . a
Lord Of Rings Return,Frodo,50,begins to run in blind panic ...
Lord Of Rings Return,Frodo,51,"is running blindly . . . he falls, trapped in the sticky substance which clings to him. as he lays on the ground, unable to move, a voice comes to him as if froma distant-;,, memory . . ."
Lord Of Rings Return,Frodo,52, aiya earendil elenion ancalima!
Lord Of Rings Return,Frodo,53,"hacks at the web and with a last desperate lunge, frees himself ... sting is caught in the web ... frodo leaves the sword and throws himself through a narrow crevice . . ."
Lord Of Rings Return,Frodo,54,"pins gollum on the ground, hands around his throat."
Lord Of Rings Return,Frodo,55,"has a sudden moment of self realisation and releases gollum, horrified at his violence."
Lord Of Rings Return,Frodo,56," i have to destroy it, smeagol. i have to destroy it for both our sakes."
Lord Of Rings Return,Frodo,57,", overcome with exhaustion, stumbles down the steep stairs of cirith ungol . . . he is full of remorse at his treatment of sam ..."
Lord Of Rings Return,Frodo,58,"i'm so sorry, sam . . ."
Lord Of Rings Return,Frodo,59,falls t o his knees --
Lord Of Rings Return,Frodo,60, . . . so sorry ...
Lord Of Rings Return,Frodo,61,"stays close to the rock wall, masked by shadows."
Lord Of Rings Return,Frodo,62,"instantly goes limp . . . shelob's legs   catch him as he around him. with falls ... she quickly starts weaving cobwebs great dexterity, she tumbles the little hobb    it over and over in her legs, binding him in web from head to     toe!"
Lord Of Rings Return,Frodo,63,'s head lolls lifelessly in sam's arms.
Lord Of Rings Return,Frodo,64, sam!!!
Lord Of Rings Return,Frodo,65," oh, sam . . . i'm so sorry . . . sorry for everything."
Lord Of Rings Return,Frodo,66, it's too late. it's over . . . they've taken it. sam - they took the ring!!
Lord Of Rings Return,Frodo,67,give it to me.
Lord Of Rings Return,Frodo,68," give me the ring, sam."
Lord Of Rings Return,Frodo,69, sam! give me the ring.
Lord Of Rings Return,Frodo,70,sags in relief . . . he puts the ring back around his nc . .. ek
Lord Of Rings Return,Frodo,71," you must understand . . . the ring is my burden . . . it will destroy you, sam."
Lord Of Rings Return,Frodo,72,"looks at sam, pain in his eyes ..."
Lord Of Rings Return,Frodo,73,and sam are now dressed in foul-looking orc gear ...
Lord Of Rings Return,Frodo,74,there are so many of them . . . so many. we'll never get through unseen.
Lord Of Rings Return,Frodo,75,  it's him - the eye. 
Lord Of Rings Return,Frodo,76,"and sam, still disguised in the orc armour, slide down scree bank and land on the road below . . . their attention is fixed on the plain below ... thousands of orcs can be seen marching away from mt. doom . . ."
Lord Of Rings Return,Frodo,77,and sam ... moving across a hellish dry landscape of twisted volcanic rock and steaming fissures.
Lord Of Rings Return,Frodo,78,gratefully takes a small sip from sam's bottle . . . hands it back.
Lord Of Rings Return,Frodo,79,there'll be none left for the return journey.
Lord Of Rings Return,Frodo,80,crumpling to the ground as the red light hits him like a searchlight.
Lord Of Rings Return,Frodo,81,"is slumped on the ground, unable to move ..."
Lord Of Rings Return,Frodo,82,'s eyes open with a start ...
Lord Of Rings Return,Frodo,83,and sam stagger to their feet and move off.
Lord Of Rings Return,Frodo,84,and sam are climbing the face of mount doom ...
Lord Of Rings Return,Frodo,85,slowly lifts his head and looks up . . .
Lord Of Rings Return,Frodo,86,'s pov: looking .straight up the steep slopes of mount doom! . . . a huge mass of ash and slag and burned stone!
Lord Of Rings Return,Frodo,87,starts to crawl on his hands and knees! he hauls himself a few pitiful feet before slumping in the ash.
Lord Of Rings Return,Frodo,88," no, sam. i can't recall    the taste of food; nor the sound of water;     nor the touch of grass . . . i'm naked in   the dark.  there's no veil between    me and the wheel of fire. i can see it with    my waking eyes. "
Lord Of Rings Return,Frodo,89,has gone!
Lord Of Rings Return,Frodo,90,"i'm here, sam."
Lord Of Rings Return,Frodo,91,"holds the ring in his hand . . . he raises it, holding it over the bubbling lava far below.-"
Lord Of Rings Return,Frodo,92,"looks at sam, the ring has finally taken him."
Lord Of Rings Return,Frodo,93,the ring is mine.
Lord Of Rings Return,Frodo,94,"thuds into gollum, lifting him off his feet . . ."
Lord Of Rings Return,Frodo,95,"struggles to reach sam . . . he.can't reach with his bleeding hand, and falls'back, still clinging valiantly to the rock with his good hand . . ."
Lord Of Rings Return,Frodo,96,stumbles . . . sam helps him up . . . frodo smiles.
Lord Of Rings Return,Frodo,97,.          .. it's gone . . . it's done.
Lord Of Rings Return,Frodo,98,"and sam crawl onto a rock as lava streams towards them . . . in seconds their rock is an island in a sea of molten fire.                                                     ,' ."
Lord Of Rings Return,Frodo,99,shuts his eyes . . .
Lord Of Rings Return,Frodo,100," i can see the shire ... the brandywine river, bag end, gandalf's fireworks . . . the lights in the party tree . . . "
Lord Of Rings Return,Frodo,101,glances at sam . . . he is weeping.
Lord Of Rings Return,Frodo,102," i'm glad to be with you, samwise gamgee . . . here at the end of all things."
Lord Of Rings Return,Frodo,103,gandalf?
Lord Of Rings Return,Frodo,104,brings a round of drinks to the table.
Lord Of Rings Return,Frodo,105,", merry and pippin exchange smiles as . . ."
Lord Of Rings Return,Frodo,106,walks through bag end to his study ...
Lord Of Rings Return,Frodo,107,"it's been four years to the day since weathertop, sam. it's never really healed."
Lord Of Rings Return,Frodo,108, not quite . . . there's room for a little more.
Lord Of Rings Return,Frodo,109," sorry, uncle . . . i'm afraid, i lost it."
Lord Of Rings Return,Frodo,110," we set out to save the shire, and it has been saved ... but not for me . . ."
Lord Of Rings Return,Frodo,111,"the last pages are for you, sam."
Lord Of Rings Return,Frodo,112,"hugs merry and pippin, and last of all sam . . . and climbs on board the ship."
Lord Of Rings Return,Gandalf,0,"leads aragorn, legolas, theoden and gimli through dark woodland . . ."
Lord Of Rings Return,Gandalf,1,
Lord Of Rings Return,Gandalf,2, hobbits!
Lord Of Rings Return,Gandalf,3,"and there saruman must remain, under your guard, treebeard."
Lord Of Rings Return,Gandalf,4,stares up the long length of the dark tower . . .
Lord Of Rings Return,Gandalf,5, no. he has no power any more.
Lord Of Rings Return,Gandalf,6," peregrin took! i'll take that, my lad!"
Lord Of Rings Return,Gandalf,7," quickly, now!"
Lord Of Rings Return,Gandalf,8,no word ... nothing.
Lord Of Rings Return,Gandalf,9,turns quickly to aragorn.
Lord Of Rings Return,Gandalf,10,watches his friend's face . . . seeking reassurance.
Lord Of Rings Return,Gandalf,11,do we know that?
Lord Of Rings Return,Gandalf,12," that frodo is alive.  yes - yes, he is alive."
Lord Of Rings Return,Gandalf,13,"wakes with a start! just as aragorn enters, and wrenches the palantir from pippin's hands . . . pippin falls to the floor! . . . aragorn spins away, reeling backwards, the palantir falling from his hands . . ."
Lord Of Rings Return,Gandalf,14,fool of a took!
Lord Of Rings Return,Gandalf,15,lifts the hobbit's slumped head.
Lord Of Rings Return,Gandalf,16,. look at me! what did you see?
Lord Of Rings Return,Gandalf,17,minas tirith???  is that what you saw?
Lord Of Rings Return,Gandalf,18,and what did you tell him? speak!
Lord Of Rings Return,Gandalf,19,what did you tell him about frodo and the ring?
Lord Of Rings Return,Gandalf,20,"there was no lie in pippin's eyes; a fool, but an honest fool he remains. he told sauron nothing of frodo and the ring."
Lord Of Rings Return,Gandalf,21,turns to look at theoden.
Lord Of Rings Return,Gandalf,22, we've been strangely fortunate. what pippin saw in the palantir was a glimpse of our enemy's plan.
Lord Of Rings Return,Gandalf,23,"looks from on to the other of the, gathered company."
Lord Of Rings Return,Gandalf,24, sauron moves to strike the city of minas tirith. his defeat at helm's deep showed our enemy one thing.
Lord Of Rings Return,Gandalf,25, the heir of elendil has come forth. men are not as weak as he supposed. there is courage still - strength enough left to challenge him.
Lord Of Rings Return,Gandalf,26,  sauro n        fea   rs this. he             will no t risk            t   he p e o p l es    of    m i d d l e -e a r t   h u n i t i ng u n d e   r    one b a n n e r.    he    w i l l r ai s e       m i n a s t ir i t h t   o    the groun d        bef   ore he sees              the ret urn of           t   he king.
Lord Of Rings Return,Gandalf,27," if the beacons of condor are lit, rohan must be ready for war!"
Lord Of Rings Return,Gandalf,28, no!
Lord Of Rings Return,Gandalf,29,"they will be.  you must come to minas tirith by another ra ... od  follow the river, look to the black ships.  understand this . . . things are now in motion that cannot be undone."
Lord Of Rings Return,Gandalf,30,turns on his heel . . . and stares at a surpirsed pippin.
Lord Of Rings Return,Gandalf,31, i ride for minas tirith! and i won't be going alone !
Lord Of Rings Return,Gandalf,32,"of all the inquisitive hobbits, peregrin, took, you are the worst. hurry, hurry!"
Lord Of Rings Return,Gandalf,33,three days ride as the nazgul flies and you'd better hope we don't have one of those on our tail.
Lord Of Rings Return,Gandalf,34,mounts shadowfax.
Lord Of Rings Return,Gandalf,35,spurs the great horse forward.
Lord Of Rings Return,Gandalf,36,"run shadowfax, show us the meaning of haste."
Lord Of Rings Return,Gandalf,37,we have just passed into the realm of condor!
Lord Of Rings Return,Gandalf,38,minas tirith . . . city of the kings.
Lord Of Rings Return,Gandalf,39,steering shadowfax up the steep streets of minas tirith. 
Lord Of Rings Return,Gandalf,40,"and pippin dismount, leaving the guards of the citadel to tend to shadowfax. gandalf hurries off . . ."
Lord Of Rings Return,Gandalf,41,"yes, the white tree of gondor. the tree of the king."
Lord Of Rings Return,Gandalf,42,"leads pippin across a flat court of white stones, surrounded by green lawns . . . towards a great hall benejath the gleaming tower.                                         ' \"
Lord Of Rings Return,Gandalf,43," lord denethor, however, is not the king. he is a steward only. a caretaker of the throne."
Lord Of Rings Return,Gandalf,44,"lowers his voice, as they approach the tower hall."
Lord Of Rings Return,Gandalf,45,"strides down the hall, with pippin following obediently behind."
Lord Of Rings Return,Gandalf,46,"hail, denethor, son of ecthelion, lord and steward of gondor."
Lord Of Rings Return,Gandalf,47, i come with tidings in this dark hour - and with counsel.
Lord Of Rings Return,Gandalf,48, pippin!
Lord Of Rings Return,Gandalf,49," get up!  my lord, there will be a time to grieve for boromir, but it is not now. war is coming ... the enemy is on your doorstep. as steward, you are charged with the defence of this city. where are condor's armies?"
Lord Of Rings Return,Gandalf,50, you still have friends - you are not alone in this fight. send word to theoden of rohan. light the beacons.
Lord Of Rings Return,Gandalf,51, authority is not given to you to deny the return of the king - steward!
Lord Of Rings Return,Gandalf,52,come.
Lord Of Rings Return,Gandalf,53,and pippin stride from the tower hall ... denethor slumps back into his seat.
Lord Of Rings Return,Gandalf,54,"you're in the service of the steward now - you're going to have to do as you're told, peregrin took . . .  guard of the citadel!"
Lord Of Rings Return,Gandalf,55,watches the young hobbit.
Lord Of Rings Return,Gandalf,56,it's the deep breath before the plunge.
Lord Of Rings Return,Gandalf,57,"joins pippin as they look towards the distant, jagged mountains of mordor . . ."
Lord Of Rings Return,Gandalf,58,there never was much hope.
Lord Of Rings Return,Gandalf,59, just a fool's hope.
Lord Of Rings Return,Gandalf,60,and pippin share a quiet moment as they stare out towards the fiery sky over mordor . . .
Lord Of Rings Return,Gandalf,61,this will be the end of gondor as we know it. here the hammerstroke will fall hardest.
Lord Of Rings Return,Gandalf,62,"looks down at pippin, he says nothing ..."
Lord Of Rings Return,Gandalf,63,stares into the distance as if seeing something in his mind's eye.
Lord Of Rings Return,Gandalf,64,"the witchking of angmar . . .          ,           . ; you've met him before . . ."
Lord Of Rings Return,Gandalf,65, he stabbed frodo on weathertop.
Lord Of Rings Return,Gandalf,66, we come to it at last ... the great battle of our time.
Lord Of Rings Return,Gandalf,67," the board is set, the pieces are moving."
Lord Of Rings Return,Gandalf,68,"peregrin took, my lad, there is a task to be done. another opportunity for one of the shire-folk to prove their great worth!"
Lord Of Rings Return,Gandalf,69,"kneels down and looks at pippin earnestly, his hand on pippin's shoulder."
Lord Of Rings Return,Gandalf,70, you must not fail me.
